_id,Court,Case_number,Content
658d2d0affa0ccd0794bb0e6,법원 : 서울서부지방법원,서울서부지방법원\n2022타경54213\n2023타경55381\n(중복)\n2023타경1926\n(병합),"서울특별시 은평구 북한산로 271-7\n[건물 철근콘크리트구조 철근콘크리트 경사슬래브지붕 2층 제2종 근린생활시설 및 단독주택 1층 137.1㎡ 2층 94.29㎡ (용도:1층-제2종근린생활시설,2층-주택)]"
658d2d0affa0ccd0794bb0e7,법원 : 서울서부지방법원,서울서부지방법원\n2022타경54213\n2023타경55381\n(중복)\n2023타경1926\n(병합),서울특별시 은평구 진관동 296-10\n[토지 대 330㎡]
658d2d0cffa0ccd0794bb0e8,법원 : 서울서부지방법원,서울서부지방법원\n2022타경54213\n2023타경55381\n(중복)\n2023타경1926\n(병합),서울특별시 은평구 진관동 296-11\n[토지 잡종지 418㎡]
658d2d0cffa0ccd0794bb0e9,법원 : 서울서부지방법원,서울서부지방법원\n2022타경54213\n2023타경55381\n(중복)\n2023타경1926\n(병합),서울특별시 은평구 진관동 296-17\n[토지 잡종지 35㎡]
658d2d0cffa0ccd0794bb0ea,법원 : 서울서부지방법원,서울서부지방법원\n2022타경54213\n2023타경55381\n(중복)\n2023타경1926\n(병합),서울특별시 은평구 진관동 295-9\n[토지 도로 1423㎡ 갑구 35번 9333분의 958 이정준지분 전부]
658d2d0cffa0ccd0794bb0eb,법원 : 서울서부지방법원,서울서부지방법원\n2022타경54596,"서울특별시 은평구 가좌로 191, 2층202호 (응암동,진성위메이드)\n[집합건물 철근콘크리트구조 42.64㎡]"
658d2d0cffa0ccd0794bb0ec,법원 : 서울서부지방법원,서울서부지방법원\n2022타경54701,"서울특별시 은평구 연서로 133-1, 5층502호 (구산동,플러스빌)\n[집합건물 철근콘크리트구조 59.96㎡]"
658d2d0cffa0ccd0794bb0ed,법원 : 서울서부지방법원,서울서부지방법원\n2022타경55186,"서울특별시 서대문구 연희로 233, 105동 1층 101호 (연희동,연희미다스파크)\n[집합건물 철근콘크리트조 321.67㎡]"
658d2d0cffa0ccd0794bb0ee,법원 : 서울서부지방법원,서울서부지방법원\n2022타경55810,"서울특별시 마포구 성산로6길 37, 5층502호 (성산동,어반하우스)\n[집합건물 철근콘크리트구조 29.89㎡]"
658d2d0cffa0ccd0794bb0ef,법원 : 서울서부지방법원,서울서부지방법원\n2022타경55926\n2023타경190\n(병합),서울특별시 마포구 당인동 28-18\n[토지 대 119㎡ 갑구 3번 2분의 1 김성희지분 전부]
658d2d0cffa0ccd0794bb0f0,법원 : 서울서부지방법원,서울서부지방법원\n2022타경55926\n2023타경190\n(병합),서울특별시 마포구 와우산로3길 41\n[건물 벽돌조 세멘기와지붕 단층주택 46.68㎡ 지하실 10.58㎡ 갑구 5번 2분의 1 김성희지분 전부]
658d2d0cffa0ccd0794bb0f1,법원 : 서울서부지방법원,서울서부지방법원\n2022타경56141,"서울특별시 은평구 갈현로15길 7-6, 4층402호\n[집합건물 철근콘크리트조 33.31㎡ 경량철골구조 44.35㎡]"
658d2d0dffa0ccd0794bb0f2,법원 : 서울서부지방법원,서울서부지방법원\n2022타경56196,"서울특별시 은평구 서오릉로18길 33-25, 102동 2층202호 (갈현동,행복마을)\n[집합건물 철근콘크리트구조 54.44㎡]"
658d2d0dffa0ccd0794bb0f3,법원 : 서울서부지방법원,서울서부지방법원\n2022타경56363,"서울특별시 은평구 가좌로7길 9-12, 2층201호 (응암동,태경쉐르빌)\n[집합건물 철근콘크리트구조 29.52㎡]"
658d2d0dffa0ccd0794bb0f4,법원 : 서울서부지방법원,서울서부지방법원\n2022타경56721,"서울특별시 은평구 응암로21가길 1-7, 2층201호 (응암동,씨에스아르체)\n[집합건물 철근콘크리드구조 46.43㎡]"
658d2d0dffa0ccd0794bb0f5,법원 : 서울서부지방법원,서울서부지방법원\n2022타경57052,"서울특별시 용산구 회나무로13가길 16, 6층702호 (이태원동,어반메시 남산)\n[집합건물 철근콘크리트구조 아파트 81.735㎡]"
658d2d0dffa0ccd0794bb0f6,법원 : 서울서부지방법원,서울서부지방법원\n2022타경57144,"서울특별시 마포구 숭문길 106, 103동 12층1206호 (염리동,상록아파트)\n[집합건물 철근콘크리트조 58.71㎡]"
658d2d0dffa0ccd0794bb0f7,법원 : 서울서부지방법원,서울서부지방법원\n2022타경57250,"서울특별시 은평구 은평로21길 34-5, 8층801호 (녹번동,시니어캐슬 클라시온)\n[집합건물 철근콘크리트조 67.470㎡]"
658d2d0dffa0ccd0794bb0f8,법원 : 서울서부지방법원,서울서부지방법원\n2022타경57298,"서울특별시 은평구 연서로37가길 10-4, 비동 4층401호 (불광동,골드리움)\n[집합건물 철근콘크리트구조 18.39㎡]"
658d2d0dffa0ccd0794bb0f9,법원 : 서울서부지방법원,서울서부지방법원\n2022타경57335,"서울특별시 은평구 연서로19길 26-12, 5층501호 (갈현동,브라운스톤빌)\n[집합건물 철근콘크리트구조 30.81㎡]"
658d2d0dffa0ccd0794bb0fa,법원 : 서울서부지방법원,서울서부지방법원\n2022타경57359,"서울특별시 은평구 갈현로 295-6, 5층501호 (갈현동,천지월드빌)\n[집합건물 철근콘크리트구조 64.53㎡]"
658d2d0dffa0ccd0794bb0fb,법원 : 서울서부지방법원,서울서부지방법원\n2022타경57564,"서울특별시 은평구 백련산로 9-25, 에이동 6층602호 (응암동,아이안빌)\n[집합건물 철근콘크리트구조 53.49㎡]"
658d2d0fffa0ccd0794bb0fc,법원 : 서울서부지방법원,서울서부지방법원\n2022타경57601,"서울특별시 서대문구 통일로 319, 106동 11층1101호 (홍제동,홍제삼성래미안아파트)\n[집합건물 철근콘크리트 벽식구조 32.76㎡]"
658d2d0fffa0ccd0794bb0fd,법원 : 서울서부지방법원,서울서부지방법원\n2023타경138,"서울특별시 은평구 가좌로9길 12-14, 3층302호 (응암동,한울스페이스5)\n[집합건물 철근콘크리트구조 24.78㎡]"
658d2d0fffa0ccd0794bb0fe,법원 : 서울서부지방법원,서울서부지방법원\n2023타경343,"서울특별시 마포구 마포대로4가길 56, 101동 2층에이201호 (마포동,오성드림빌)\n[집합건물 철근콘크리트구조 75.36㎡]"
658d2d0fffa0ccd0794bb0ff,법원 : 서울서부지방법원,서울서부지방법원\n2023타경497,"서울특별시 서대문구 연희로41가길 45-43, 201호\n[집합건물 철근콘크리트구조 27.17㎡]"
658d2d0fffa0ccd0794bb100,법원 : 서울서부지방법원,서울서부지방법원\n2023타경688,"서울특별시 서대문구 이화여대1길 10, 3층3151호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d2d0fffa0ccd0794bb101,법원 : 서울서부지방법원,서울서부지방법원\n2023타경701,"서울특별시 서대문구 이화여대1길 10, 2층2080호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 5.200㎡]"
658d2d0fffa0ccd0794bb102,법원 : 서울서부지방법원,서울서부지방법원\n2023타경732,"서울특별시 서대문구 이화여대1길 10, 3층3129호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d2d0fffa0ccd0794bb103,법원 : 서울서부지방법원,서울서부지방법원\n2023타경732,"서울특별시 서대문구 이화여대1길 10, 3층3130호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d2d0fffa0ccd0794bb104,법원 : 서울서부지방법원,서울서부지방법원\n2023타경831,"서울특별시 서대문구 이화여대1길 10, 3층3170호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d2d0fffa0ccd0794bb105,법원 : 서울서부지방법원,서울서부지방법원\n2023타경831,"서울특별시 서대문구 이화여대1길 10, 3층3171호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d2d0fffa0ccd0794bb106,법원 : 서울서부지방법원,서울서부지방법원\n2023타경862,"서울특별시 은평구 갈현로25길 29-1, 4층402호 (갈현동,수성렉스빌)\n[집합건물 철근콘크리트구조 55.55㎡]"
658d2d0fffa0ccd0794bb107,법원 : 서울서부지방법원,서울서부지방법원\n2023타경923\n2023타경3694\n(중복),"서울특별시 서대문구 북아현로1가길 20, 104동 3층 302호 (북아현동,이편한세상신촌)\n[집합건물 철근콘크리트구조 59.85㎡]"
658d2d0fffa0ccd0794bb108,법원 : 서울서부지방법원,서울서부지방법원\n2023타경947,서울특별시 용산구 용산동2가 29\n[토지 대 353㎡ 갑구 18번 2분의1 백승민지분 전부]
658d2d0fffa0ccd0794bb109,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1094,"서울특별시 서대문구 이화여대1길 10, 지1층비1109호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d2d0fffa0ccd0794bb10a,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1094,"서울특별시 서대문구 이화여대1길 10, 지1층비1110호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d2d0fffa0ccd0794bb10b,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1186,"서울특별시 마포구 동교로17길 46-16, 5층 501호\n[집합건물 철근콘크리트조 77.15㎡]"
658d2d0fffa0ccd0794bb10c,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1322,"서울특별시 은평구 증산로 291, 6층606호 (증산동,디오반)\n[집합건물 철근콘크리트구조 14.46㎡]"
658d2d0fffa0ccd0794bb10d,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1346,"서울특별시 은평구 통일로 1034, 판매시설동 1층120호 (진관동,은평스카이뷰자이)\n[집합건물 철근콘크리트구조 44.32㎡]"
658d2d0fffa0ccd0794bb10e,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1377,"서울특별시 은평구 통일로 1034, 판매시설동 1층127호 (진관동,은평스카이뷰자이)\n[집합건물 철근콘크리트구조 45.2㎡]"
658d2d0fffa0ccd0794bb10f,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1438\n2023타경1797\n(중복),"서울특별시 은평구 갈현로33길 24, 101동 4층405호 (갈현동,갈현동현대아파트)\n[집합건물 철근콘크리트벽식조 84.87㎡ 갑구 4번 5분의 1 양성자지분 전부]"
658d2d12ffa0ccd0794bb110,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1469\n2023타경2233\n(중복),"서울특별시 은평구 백련산로2길 19, 106동 7층706호 (응암동,백련산힐스테이트1차)\n[집합건물 철근콘크리트구조 59.63㎡]"
658d2d12ffa0ccd0794bb111,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1513,"서울특별시 마포구 동교로52길 4, 1층1호\n[집합건물 벽 돌 조 34.59㎡]"
658d2d12ffa0ccd0794bb112,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1643,"서울특별시 은평구 갈현로33길 24, 102동 1층101호 (갈현동,갈현동현대아파트)\n[집합건물 철근콘크리트벽식조 59.25㎡]"
658d2d12ffa0ccd0794bb113,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1674,"서울특별시 은평구 연서로17길 40-15, 2층204호 (갈현동,나비드빌)\n[집합건물 철근콘크리트구조 27.735㎡]"
658d2d12ffa0ccd0794bb114,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1728,"서울특별시 서대문구 신촌로3가길 12, 9층902호 (창천동,엘케이타운)\n[집합건물 철근콘크리트구조 28.13㎡]"
658d2d12ffa0ccd0794bb115,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1759,"서울특별시 마포구 월드컵로30나길 13-1, 3층301호 (성산동,용주하이츠맨션)\n[집합건물 철근콘크리트조 75.64㎡]"
658d2d12ffa0ccd0794bb116,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1773,"서울특별시 은평구 응암로29길 11-17, 지하층2호 (응암동,현대아트빌라)\n[집합건물 철근콘크리트조 38.34㎡]"
658d2d12ffa0ccd0794bb117,법원 : 서울서부지방법원,서울서부지방법원\n2023타경1919,"서울특별시 은평구 증산로 237-1, 7층701호 (증산동,월드메르시안아파트)\n[집합건물 철근콘크리트조 80.33㎡]"
658d2d12ffa0ccd0794bb118,법원 : 서울서부지방법원,서울서부지방법원\n2023타경2073,"서울특별시 마포구 모래내로9길 3, 106동 1103호 (성산동,월드컵아이파크)\n[집합건물 철근콘크리트구조 94.320㎡]"
658d2d12ffa0ccd0794bb119,법원 : 서울서부지방법원,서울서부지방법원\n2023타경2097,"서울특별시 마포구 양화로3길 45, 3층 301호 (합정동,합정두레아파트)\n[집합건물 철근콘크리트조 83.89㎡]"
658d2d12ffa0ccd0794bb11a,법원 : 서울서부지방법원,서울서부지방법원\n2023타경2134,"서울특별시 은평구 진관2로 77, 206동 6층 601호 (진관동,은평뉴타운우물골)\n[집합건물 철근콘크리트구조 6층 69.33㎡ 7층 32.50㎡]"
658d2d12ffa0ccd0794bb11b,법원 : 서울서부지방법원,서울서부지방법원\n2023타경2431,"서울특별시 용산구 한강대로 366, 4층 비410호 (동자동, 트윈시티남산)\n[집합건물 철골철근콘크리트구조 29.61㎡]"
658d2d12ffa0ccd0794bb11c,법원 : 서울서부지방법원,서울서부지방법원\n2023타경50263,서울특별시 은평구 진관동 396\n[토지 잡종지 19061㎡]
658d2d12ffa0ccd0794bb11d,법원 : 서울서부지방법원,서울서부지방법원\n2023타경50331,"서울특별시 은평구 은평로2길 12-11, 1층102호\n[집합건물 철근콘크리트조 31.62㎡]"
658d2d12ffa0ccd0794bb11e,법원 : 서울서부지방법원,서울서부지방법원\n2023타경50522,서울특별시 마포구 신공덕동 2-116\n[토지 대 73㎡ 갑구 2번 9분의 2 남철희지분 전부]
658d2d12ffa0ccd0794bb11f,법원 : 서울서부지방법원,서울서부지방법원\n2023타경50522,서울특별시 마포구 임정로19길 14\n[건물 벽돌조 평슬래브지붕 2층 다가구 용 단독주택(3가구) 1층 42.35㎡ (1가구) 2층 42.35㎡ (1가구) 지층 41.69㎡ (1가구) 옥탑 5.39㎡ (계단실) 갑구 2번 9분의 2 남철희지분 전부]
658d2d12ffa0ccd0794bb120,법원 : 서울서부지방법원,서울서부지방법원\n2023타경50669,"서울특별시 용산구 두텁바위로 108-21, 2층\n[집합건물 벽돌조 44.55㎡]"
658d2d12ffa0ccd0794bb121,법원 : 서울서부지방법원,서울서부지방법원\n2023타경50782,"서울특별시 은평구 갈현로15길 20, 5층503호 (구산동,디에이치팰리스)\n[집합건물 철근콘크리트구조 29.98㎡]"
658d2d12ffa0ccd0794bb122,법원 : 서울서부지방법원,서울서부지방법원\n2023타경50867,"서울특별시 마포구 연남로9길 11-11, 5층501호 (연남동,연남아크빌2)\n[집합건물 철근콘크리트구조 72.74㎡]"
658d2d12ffa0ccd0794bb123,법원 : 서울서부지방법원,서울서부지방법원\n2023타경50904,"서울특별시 서대문구 홍제내길 168, 101동 5층501호 (홍제동,남양아파트)\n[집합건물 철근콘크리트조 114.99㎡]"
658d2d14ffa0ccd0794bb124,법원 : 서울서부지방법원,서울서부지방법원\n2023타경50997,서울특별시 은평구 역촌동 80-57\n[토지 대 138.5㎡]
658d2d14ffa0ccd0794bb125,법원 : 서울서부지방법원,서울서부지방법원\n2023타경50997,서울특별시 은평구 갈현로4길 5-28\n[건물 연와조 평슬라브지붕 4층 다가구주택(7가구) 1층 71.87㎡(2가구) 2층 74.27㎡(1가구) 3층 70.35㎡(1가구) 4층 40.86㎡(1가구) 지1층 71.87㎡(2가구)]
658d2d14ffa0ccd0794bb126,법원 : 서울서부지방법원,서울서부지방법원\n2023타경51051,"서울특별시 서대문구 연희로39길 41-16, 1층103호 (홍은동,힐튼타운)\n[집합건물 철근콘크리트구조 72.87㎡]"
658d2d14ffa0ccd0794bb127,법원 : 서울서부지방법원,서울서부지방법원\n2023타경51075,"서울특별시 마포구 와우산로26길 9-8, 3층301호 (창전동,어반하우스2)\n[집합건물 철근콘크리트구조 24.54㎡]"
658d2d14ffa0ccd0794bb128,법원 : 서울서부지방법원,서울서부지방법원\n2023타경51204,"서울특별시 은평구 진흥로 114, 4층404호 (녹번동,에스클래스)\n[집합건물 철근콘크리트구조 26.48㎡]"
658d2d14ffa0ccd0794bb129,법원 : 서울서부지방법원,서울서부지방법원\n2023타경51532,"서울특별시 은평구 갈현로9길 3, 비동 4층401호 (역촌동,서흥하이빌)\n[집합건물 철근콘크리트구조 44.49㎡]"
658d2d14ffa0ccd0794bb12a,법원 : 서울서부지방법원,서울서부지방법원\n2023타경51679,"서울특별시 마포구 모래내로1길 17, 6층601호 (성산동,상암퍼스티지 더올림 오피스텔)\n[집합건물 철근콘크리트구조 17.30㎡]"
658d2d14ffa0ccd0794bb12b,법원 : 서울서부지방법원,서울서부지방법원\n2023타경51754,서울특별시 마포구 성산동 617-1\n[토지 대 152㎡]
658d2d14ffa0ccd0794bb12c,법원 : 서울서부지방법원,서울서부지방법원\n2023타경51754,서울특별시 마포구 성미산로13길 58\n[건물 벽돌조 평스라브지붕 2층 다가구주택(3가구) 1층 80.60㎡ 2층 83.39㎡]
658d2d15ffa0ccd0794bb12d,법원 : 서울서부지방법원,서울서부지방법원\n2023타경51907,"서울특별시 서대문구 모래내로 151, 3층303호 (남가좌동,디엠씨엘가101동)\n[집합건물 철근콘크리트조 17.23㎡]"
658d2d15ffa0ccd0794bb12e,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52023,"서울특별시 서대문구 연희로39마길 10, 3층303호 (홍은동,대호아트빌)\n[집합건물 철근콘크리트구조 28.05㎡]"
658d2d15ffa0ccd0794bb12f,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52078\n2023타경53798\n(중복),"서울특별시 용산구 한강대로 95, 22층 에이동2204호 (한강로2가,래미안용산더센트럴)\n[집합건물 철근콘크리트구조 161.48㎡]"
658d2d15ffa0ccd0794bb130,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52177,"서울특별시 마포구 망원로3길 24-7, 4층401호\n[집합건물 철근콘크리트구조 49.65㎡]"
658d2d15ffa0ccd0794bb131,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52214,"서울특별시 은평구 가좌로 288-3, 4층402호 (신사동,세영카이저)\n[집합건물 철근콘크리트구조 29.5㎡]"
658d2d15ffa0ccd0794bb132,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52283,"서울특별시 은평구 통일로71가길 16, 에이동 6층601호 (대조동,그린힐)\n[집합건물 철근콘크리트구조 43.08㎡]"
658d2d15ffa0ccd0794bb133,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52320,"서울특별시 은평구 갈현로 76, 101동 5층502호 (역촌동,씨티뷰)\n[집합건물 철근콘크리트구조 29.98㎡]"
658d2d15ffa0ccd0794bb134,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52450,"서울특별시 마포구 신촌로 224, 7층 701호 (아현동,우리가)\n[집합건물 철근콘크리트구조 25.08㎡]"
658d2d15ffa0ccd0794bb135,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52528,"서울특별시 은평구 갈현로 22-1, 2층 201호\n[집합건물 철근콘크리트조 48.42㎡]"
658d2d15ffa0ccd0794bb136,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52559,"서울특별시 서대문구 홍은중앙로5길 74, 8층801호\n[집합건물 철근콘크리트조 84.92㎡ 갑구5번 임세원 4분의 1 지분 전부]"
658d2d15ffa0ccd0794bb137,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52689,서울특별시 서대문구 북아현동 93-2\n[토지 대 16㎡ 갑구 7번 2분의 1 주식회사 오행복지분 전부]
658d2d17ffa0ccd0794bb138,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52689,서울특별시 서대문구 북아현동 94\n[토지 대 60㎡ 갑구 7번 2분의 1 주식회사 오행복지분 전부]
658d2d17ffa0ccd0794bb139,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52689,서울특별시 서대문구 북아현동 94\n[건물 벽돌조 기와지붕 2층 영업용 1층 33.06㎡ 2층 33.06㎡]
658d2d17ffa0ccd0794bb13a,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52818,"서울특별시 마포구 월드컵로34길 20, 5층510호 (성산동,동우 자인채 스토리 상암)\n[집합건물 철근콘크리트구조 16.35㎡]"
658d2d17ffa0ccd0794bb13b,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52887,"서울특별시 은평구 진흥로7가길 4-2, 4층402호 (역촌동,한경 내담채)\n[집합건물 철근콘크리트구조 28.14㎡]"
658d2d17ffa0ccd0794bb13c,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52900,서울특별시 용산구 효창동 5-178\n[토지 대 247.9㎡]
658d2d17ffa0ccd0794bb13d,법원 : 서울서부지방법원,서울서부지방법원\n2023타경52900,서울특별시 용산구 백범로47나길 16\n[건물 벽돌조 평슬래브지붕 2층 다가구용 단독주택 1층 128.04㎡ 2층 127.4㎡ 지층 133.24㎡]
658d2d17ffa0ccd0794bb13e,법원 : 서울서부지방법원,서울서부지방법원\n2023타경53040,"서울특별시 은평구 연서로9길 12-2, 5층 501호\n[집합건물 철근콘크리트구조 50.33㎡ 경량철골구조 22.85㎡]"
658d2d17ffa0ccd0794bb13f,법원 : 서울서부지방법원,서울서부지방법원\n2023타경53187,"서울특별시 은평구 갈현로 333-6, 에이동 3층 304호 (갈현동,동진홈타운)\n[집합건물 철근콘크리트구조 27.910㎡]"
658d2d17ffa0ccd0794bb140,법원 : 서울서부지방법원,서울서부지방법원\n2023타경53262,"서울특별시 서대문구 증가로24바길 23, 1층101호 (북가좌동,대성아파트)\n[집합건물 철근콘크리트조 82.84㎡]"
658d2d17ffa0ccd0794bb141,법원 : 서울서부지방법원,서울서부지방법원\n2023타경53453,"서울특별시 용산구 청파로71가길 41-1, 1층\n[집합건물 벽돌조 65.72㎡]"
658d2d17ffa0ccd0794bb142,법원 : 서울서부지방법원,서울서부지방법원\n2023타경53590,"서울특별시 마포구 성미산로11길 92, 비동 4층 403호 (성산동,바움샤인빌)\n[집합건물 철근콘크리트구조 29.97㎡]"
658d2d17ffa0ccd0794bb143,법원 : 서울서부지방법원,서울서부지방법원\n2023타경53637\n2023타경53972\n(중복),서울특별시 용산구 두텁바위로13길 8-7\n[건물 목조기와지붕 단층주택 52.08㎡]
658d2d17ffa0ccd0794bb144,법원 : 서울서부지방법원,서울서부지방법원\n2023타경53637\n2023타경53972\n(중복),서울특별시 용산구 후암동 192-12\n[토지 대 102.1㎡]
658d2d17ffa0ccd0794bb145,법원 : 서울서부지방법원,서울서부지방법원\n2023타경53699,"서울특별시 마포구 삼개로 38, 3동 1층106호 (도화동,도화3지구우성아파트)\n[집합건물 철근콘크리트조 79.97㎡]"
658d2d17ffa0ccd0794bb146,법원 : 서울서부지방법원,서울서부지방법원\n2023타경53705,"서울특별시 은평구 연서로18가길 16-36, 5층501호 (대조동,대조온세빌)\n[집합건물 철근콘크리트구조 74.82㎡]"
658d2d17ffa0ccd0794bb147,법원 : 서울서부지방법원,서울서부지방법원\n2023타경53842,"서울특별시 마포구 성암로 15, 지1층비01호 (성산동,금창타워)\n[집합건물 철근콘크리트조 40.22㎡]"
658d2d17ffa0ccd0794bb148,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54081,"서울특별시 서대문구 연희로39길 20, 지하층2호\n[집합건물 벽돌조 54.98㎡]"
658d2d17ffa0ccd0794bb149,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54104,"서울특별시 은평구 서오릉로17길 10-17, 5층502호 (구산동,한솔하이빌)\n[집합건물 철근콘크리트구조 61.14㎡]"
658d2d17ffa0ccd0794bb14a,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54227,"서울특별시 서대문구 독립문로 10, 108동 3층303호 (영천동,독립문삼호아파트)\n[집합건물 철근콘크리트조 84.78㎡]"
658d2d17ffa0ccd0794bb14b,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54272,"서울특별시 은평구 연서로16길 9-8, 201호\n[집합건물 철근콘크리트조 66.78㎡]"
658d2d1affa0ccd0794bb14c,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54401,"서울특별시 서대문구 신촌로 189, 지하2층비208호 (대현동,이화인비따레오피스텔)\n[집합건물 철근콘크리트조 27.19㎡]"
658d2d1affa0ccd0794bb14d,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54470,"서울특별시 마포구 월드컵북로 235, 11동 8층805호 (동교동,성산시영아파트)\n[집합건물 철근 콘크리트조 59.43㎡]"
658d2d1affa0ccd0794bb14e,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54562,"서울특별시 서대문구 증가로24라길 1, 에이동 2층 202호 (북가좌동,로운힐)\n[집합건물 철근콘크리트구조 50.96㎡]"
658d2d1affa0ccd0794bb14f,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54715,"서울특별시 은평구 서오릉로 64-9, 2층201호 (녹번동,양지스카이뷰)\n[집합건물 철근콘크리트구조 52.24㎡]"
658d2d1affa0ccd0794bb150,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54739,서울특별시 은평구 역촌동 2-79\n[토지 대 113.7㎡]
658d2d1affa0ccd0794bb151,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54739,서울특별시 은평구 서오릉로 109-20\n[건물 블럭조 시멘트 기와지붕 단층주택 61.66㎡ 블럭조 슬래브지붕 단층주택 3.24㎡ 블럭조 슬래브지붕 단층주택 1.21㎡]
658d2d1affa0ccd0794bb152,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54838,"서울특별시 은평구 가좌로7길 9-22, 1층\n[집합건물 벽돌조 40.62㎡]"
658d2d1affa0ccd0794bb153,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54838,서울특별시 은평구 응암동 730-25\n[토지 대 96.7㎡ 갑구 4번 96.7분의 32.585 박군수지분 전부]
658d2d1affa0ccd0794bb154,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54852,"서울특별시 은평구 갈현로39길 4-4, 3층301호 (갈현동,호림리슈빌4차)\n[집합건물 철근콘크리트구조 29.82㎡]"
658d2d1affa0ccd0794bb155,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54906,"서울특별시 은평구 갈현로 159-3, 5층501호 (구산동,예림빌6차)\n[집합건물 철근콘크리트구조 29.57㎡]"
658d2d1affa0ccd0794bb156,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54937,"서울특별시 은평구 갈현로15길 20-6, 3층304호 (구산동,동우아이파크)\n[집합건물 철근콘크리트구조 29.53㎡]"
658d2d1affa0ccd0794bb157,법원 : 서울서부지방법원,서울서부지방법원\n2023타경54975,"서울특별시 은평구 은평로10길 17-12, 4층404호 (응암동,거성리젠시)\n[집합건물 철근콘크리트구조 37.05㎡]"
658d2d1affa0ccd0794bb158,법원 : 서울서부지방법원,서울서부지방법원\n2023타경55084\n2023타경2974\n(중복),서울특별시 마포구 동교동 113-78\n[토지 대 96㎡]
658d2d1affa0ccd0794bb159,법원 : 서울서부지방법원,서울서부지방법원\n2023타경55084\n2023타경2974\n(중복),서울특별시 마포구 연희로 21-8\n[건물 세멘벽돌조 세멘와즙 평가건 주택1동 건평 15평 8홉]
658d2d1affa0ccd0794bb15a,법원 : 서울서부지방법원,서울서부지방법원\n2023타경55169,"서울특별시 은평구 통일로 1034, 103동 30층3003호 (진관동,은평스카이뷰자이)\n[집합건물 철근콘크리트구조 84.3363㎡]"
658d2d1affa0ccd0794bb15b,법원 : 서울서부지방법원,서울서부지방법원\n2023타경55220,"서울특별시 마포구 상암산로1길 52, 504동 12층1202호 (상암동,상암월드컵파크5단지)\n[집합건물 철근콘크리트조 104.69㎡]"
658d2d1affa0ccd0794bb15c,법원 : 서울서부지방법원,서울서부지방법원\n2023타경55299,"서울특별시 은평구 불광로 50-8, 2층201호 (불광동,유성아이비)\n[집합건물 철근콘크리트구조 59.78㎡]"
